platform,id,title,text,score,created_date,author,url
twitter,1937880791528145126,more dfs pls jelena wag mo naman karnehin bata nam...,more dfs pls jelena wag mo naman karnehin bata namin juskolord kahit 6-3 lang okay na ko dun fr,0,2025-06-25 14:29:19+00:00,1031195338336436225,https://twitter.com/i/status/1937880791528145126
twitter,1937880764219011260,"J'me suis arrêté à ""qui font la trend"", parce que ...","J'me suis arrêté à ""qui font la trend"", parce que tout pour les bata indiennes 🙌 https://t.co/TWq9rktcCM",0,2025-06-25 14:29:12+00:00,25202799,https://twitter.com/i/status/1937880764219011260
twitter,1937880757923697047,batuk keselek batu bata kali https://t.co/i67bAaVP...,batuk keselek batu bata kali https://t.co/i67bAaVPmJ,0,2025-06-25 14:29:11+00:00,1329275620694450176,https://twitter.com/i/status/1937880757923697047
twitter,1937880744325447826,"@ccamacho88 Así como le quedó la bata, le queda el...","@ccamacho88 Así como le quedó la bata, le queda el puesto, grande, lo que no les queda grande es aventarse el robo, ahí sí manotas, como al Dr. Kikiri.",0,2025-06-25 14:29:08+00:00,2738316996,https://twitter.com/i/status/1937880744325447826
twitter,1937880734989246620,@FanNoMore12 @itsmekaren84 girl.... just... HaNie ...,"@FanNoMore12 @itsmekaren84 girl.... just... HaNie and the director know at least not to go that far, and nandun rin sina kuya Ceasar and maybe papa ni kai. Kaya nga sa forehead lng kc alam nilang bata pa c kai. 🤦🏿‍♀️",1,2025-06-25 14:29:05+00:00,805413927148339201,https://twitter.com/i/status/1937880734989246620
twitter,1937880718085947750,@MubarakZeb22 Easy definition for you. Jo Imran Kh...,"@MubarakZeb22 Easy definition for you. Jo Imran Khan ke naam pe vote lega, aur phir Imran Khan ki baat ko jhutlaaye ga. Wo ghaddar hai. Ab tu bata tu iss criteria pe utarta hai?",0,2025-06-25 14:29:01+00:00,1312139702171062272,https://twitter.com/i/status/1937880718085947750
twitter,1937880701791273381,14. i used to love and collect panda haha i have a...,"14. i used to love and collect panda haha i have anything panda nung bata ako haha calculator, shorts, charger, stapler hahaha lahat ng makita kong panda binibili ko and best believe lahat ng panda sa blue magic ay mayroon ako hahahahahaha",0,2025-06-25 14:28:58+00:00,1048927342016385031,https://twitter.com/i/status/1937880701791273381
twitter,1937880679397880269,parang nagpagsabihan pa yung bata eh 😭😭😭 https://t...,parang nagpagsabihan pa yung bata eh 😭😭😭 https://t.co/eSKWjwiMzR,0,2025-06-25 14:28:52+00:00,1591356056935858180,https://twitter.com/i/status/1937880679397880269
twitter,1937880670896066938,@Bata_ta31 他のやりたいゲームが多いんや、、、,@Bata_ta31 他のやりたいゲームが多いんや、、、,0,2025-06-25 14:28:50+00:00,1912773385865789441,https://twitter.com/i/status/1937880670896066938
twitter,1937880633709306156,@LakhanmeenaIND Beta humare desh me sare badi badi...,"@LakhanmeenaIND Beta humare desh me sare badi badi mandir sarkar ke control me hai, aur unke hi paise se free ka ration bata hai. Jaisa ki abhi kuch dino pehle tamil nadu ki sarkar ne waha ke mandir ka 1000kg gold apne kabze me leliye.",0,2025-06-25 14:28:41+00:00,1937158250056843264,https://twitter.com/i/status/1937880633709306156
